0.10,0.00,6.80,-1.00
0.10,0.00,6.90,-1.00
0.10,0.00,7.00,-1.00
0.10,0.00,7.10,-1.00
0.10,0.10,7.20,-1.00
0.00,0.10,7.20,-1.00
0.00,0.10,7.40,-1.00
0.00,0.10,7.50,-1.00
0.00,0.20,7.50,-1.00
0.00,0.20,7.80,-1.00
0.00,0.20,7.60,-1.00
0.00,0.20,8.00,-1.00
0.00,0.30,7.70,-1.00
0.00,0.30,7.60,-1.00
-0.20,0.30,7.60,-1.00
-0.20,0.30,8.00,-1.00
-0.20,0.30,7.50,-1.00
-0.20,0.30,7.40,-1.00
-0.20,0.40,7.90,-1.00
-0.30,0.40,7.40,-1.00
-0.30,0.40,7.20,-1.00
-0.30,0.40,7.10,-1.00
-0.30,0.50,7.10,-0.80
-0.40,0.50,7.00,-0.80
-0.40,0.60,7.00,-0.60
-0.40,0.00,0.00,-0.50
-0.40,0.00,-0.50,0.00
-0.40,0.00,-1.40,0.00
-0.40,0.00,-1.90,0.00
-0.40,-0.20,-2.20,0.00
-0.40,-0.20,-2.50,0.10
-0.40,-0.20,-2.80,0.10
-0.40,-0.20,-3.20,0.20
-0.40,-0.20,-3.50,0.30
-0.40,-0.20,-3.60,0.30
-0.40,-0.20,-3.70,0.40
-0.40,-0.20,-3.90,0.40
-0.40,-0.20,-4.00,0.50
-0.40,-0.20,-4.10,0.60
-0.30,-0.20,-4.20,0.60
-0.30,-0.20,-4.30,0.60
-0.30,-0.20,-4.40,0.70
-0.30,-0.20,-4.60,0.80
-0.30,-0.20,-4.70,0.90
-0.30,-0.20,-4.80,0.90
-0.30,-0.30,-4.90,0.90
-0.30,-0.30,-5.00,1.00
-0.20,-0.30,-5.20,1.00
-0.20,-0.30,-5.30,1.00
-0.20,-0.30,-5.40,1.00
-0.20,-0.30,-5.60,1.00
-0.20,-0.30,-5.50,1.00
0.00,-0.30,-5.60,1.00
0.00,-0.40,-5.70,1.00
0.00,-0.40,-6.00,1.00
0.00,-0.40,-5.80,1.00
0.00,-0.40,-6.20,1.00
0.00,-0.40,-5.90,1.00
0.00,-0.50,-5.80,1.00
0.00,-0.50,-6.20,1.00
0.00,-0.50,-5.90,1.00
0.10,-0.50,-5.70,1.00
0.10,-0.50,-5.60,1.00
0.10,-0.50,-6.10,1.00
0.10,-0.50,-5.50,0.90
0.10,-0.60,-5.50,0.80
0.20,-0.60,-5.50,0.70
0.20,-0.70,-5.50,0.30
0.20,-0.70,-5.40,0.20
0.20,0.00,0.00,0.00
0.20,0.00,-1.00,0.00
0.20,0.00,-0.90,0.00
0.20,0.00,-0.80,0.00
0.20,0.00,-0.70,0.00
0.20,0.00,-0.60,0.00
0.20,0.00,-0.50,0.00
0.20,0.00,-0.40,0.00
0.20,0.00,-0.30,0.00
0.20,0.00,-0.20,0.00
0.20,0.00,0.10,-0.20
0.20,0.00,0.20,-0.20
0.20,0.00,0.30,-0.30
0.20,0.00,0.50,-0.40
0.20,0.00,0.60,-0.50
0.20,0.00,0.70,-0.50
0.20,0.00,0.80,-0.60
0.20,0.00,0.90,-0.70
0.20,0.00,1.00,-0.80
0.00,0.00,1.40,-1.00
0.00,0.00,1.50,-0.80
0.00,0.00,1.60,-0.80
-0.20,0.00,1.40,-1.00
-0.20,0.00,1.30,-1.00
-0.20,0.00,1.20,-1.00
-0.20,0.00,1.10,-1.00
-0.30,0.00,1.10,-1.00
-0.30,0.00,1.00,-1.00
-0.30,0.00,0.90,-1.00
-0.30,0.00,0.80,-1.00
-0.30,0.00,0.70,-1.00
-0.30,0.00,0.60,-1.00
-0.30,0.00,0.50,-1.00
-0.30,0.00,0.40,-0.90
-0.40,0.00,0.30,-0.90
-0.40,0.00,0.20,-0.80
-0.40,0.00,0.10,-0.80
-0.40,0.00,-0.20,-0.60
-0.40,0.00,-0.30,-0.60
-0.40,0.00,-0.40,0.00
-0.40,0.00,-0.60,0.10
-0.40,0.00,-0.80,0.10
-0.30,0.00,-1.60,0.60
-0.20,0.00,-2.20,1.00
-0.20,0.00,-2.30,1.00
-0.20,0.00,-2.40,1.00
-0.20,0.00,-2.50,1.00
0.00,0.00,-2.50,1.00
0.00,0.00,-2.60,1.00
0.00,0.00,-2.70,1.00
0.00,-0.20,-2.50,0.70
0.10,-0.20,-2.50,0.70
0.10,-0.20,-2.40,0.50
0.10,-0.20,-2.30,0.40
0.10,-0.20,-2.20,0.30
0.10,-0.20,-2.10,0.20
0.10,-0.20,-2.00,0.10
0.10,-0.20,-1.90,0.00
0.10,-0.20,-1.80,0.00
0.10,-0.20,-1.70,0.00
0.10,-0.20,-1.60,0.00
0.10,-0.20,-1.50,0.00
0.10,-0.20,-1.40,0.00
0.10,-0.20,-1.30,0.00
0.10,-0.20,-1.20,0.00
0.10,-0.20,-1.10,0.00
0.10,-0.20,-1.00,0.00
0.10,-0.20,-0.90,0.00
0.10,-0.20,-0.80,0.00
0.10,-0.20,-0.70,0.00
0.10,-0.20,-0.60,0.00
0.10,-0.20,-0.50,0.00
0.10,-0.20,-0.40,0.00
0.10,-0.20,-0.30,0.00
0.10,-0.20,-0.20,0.00
0.10,-0.20,0.00,0.00
0.10,-0.20,0.10,0.00
0.10,-0.20,0.20,0.00
0.10,-0.20,0.30,0.00
0.10,-0.20,0.40,0.00
0.10,-0.20,0.50,0.00
0.10,-0.20,0.60,0.00
0.10,-0.20,0.70,0.00
0.10,-0.20,0.80,0.00
0.10,-0.20,0.90,0.00
0.10,-0.20,1.00,0.00
0.10,-0.20,1.10,0.00
0.10,-0.20,1.20,0.00
0.10,-0.20,1.30,0.00
0.10,-0.20,1.40,0.00
0.10,-0.20,1.50,0.00
0.10,-0.20,1.60,0.00
0.10,-0.20,1.70,0.00
0.10,-0.20,1.80,0.00
0.10,-0.20,1.90,0.00
0.10,-0.20,2.00,0.00
0.10,-0.20,2.10,0.00
0.10,-0.20,2.20,0.00
0.10,-0.20,2.30,0.00
0.10,-0.20,2.40,0.00
0.10,0.00,2.40,0.00
0.10,0.00,2.50,0.00
0.10,0.00,2.60,0.00
0.10,0.00,2.70,0.00
0.10,0.00,2.80,0.00
0.10,0.00,2.90,0.00
0.10,0.00,3.00,0.00
0.10,0.00,3.10,-0.30
0.10,0.00,3.20,-0.40
0.10,0.00,3.30,-0.50
0.10,0.00,3.40,-0.60
0.00,0.00,3.50,-0.70
0.00,0.10,3.70,-1.00
0.00,0.10,3.60,-1.00
-0.20,0.10,3.60,-1.00
-0.20,0.10,3.50,-1.00
-0.20,0.10,3.40,-0.80
-0.20,0.10,3.30,-0.70
-0.20,0.10,3.20,-0.70
-0.20,0.10,3.10,-0.50
-0.20,0.10,3.00,-0.50
-0.20,0.10,2.90,-0.50
-0.30,0.10,2.80,-0.40
-0.30,0.10,2.70,-0.30
-0.30,0.10,2.60,-0.20
-0.30,0.20,2.40,0.00
-0.30,0.20,1.10,0.00
-0.30,0.20,-0.30,0.00
-0.30,0.20,-1.50,0.00
-0.30,0.20,-1.60,0.00
-0.30,0.20,-1.70,0.00
-0.30,0.20,-1.80,0.00
-0.30,0.20,-1.90,0.00
-0.30,0.20,-2.00,0.00
-0.30,0.20,-2.10,0.00
-0.30,0.20,-2.20,0.00
-0.30,0.20,-2.30,0.00
-0.30,0.20,-2.40,0.00
-0.30,0.10,-2.50,0.00
-0.30,0.10,-2.60,0.00
-0.30,0.10,-2.70,0.00
-0.30,0.10,-2.80,0.00
-0.30,0.10,-2.90,0.00
-0.30,0.10,-3.00,0.00
-0.30,0.10,-3.10,0.00
-0.30,0.10,-3.20,0.00
-0.30,0.10,-3.30,0.00
-0.30,0.10,-3.40,0.00
-0.30,0.10,-3.50,0.00
-0.30,0.10,-3.60,0.00
-0.30,0.10,-3.70,0.00
-0.30,0.00,-4.00,0.00
-0.30,0.00,-4.10,0.10
-0.30,0.00,-4.20,0.10
-0.30,0.00,-4.30,0.20
-0.20,0.00,-4.50,0.40
-0.20,0.00,-4.60,0.40
-0.20,0.00,-4.70,0.50
-0.20,0.00,-4.90,0.70
-0.20,0.00,-5.00,0.90
0.00,0.00,-5.00,0.90
0.10,-0.30,-5.30,0.80
0.20,-0.50,-2.30,0.40
0.20,-0.60,-2.30,0.30
0.20,-0.60,-2.40,0.00
0.20,-0.60,-2.50,0.00
0.20,-0.60,-2.60,0.00
0.20,-0.60,-2.70,0.00
0.20,-0.60,-2.80,0.00
0.20,-0.60,-2.90,0.00
0.20,-0.60,-3.00,0.00
0.20,-0.70,-3.00,0.00
0.20,-0.70,-2.90,0.00
0.20,-0.80,-2.90,0.00
0.20,0.00,0.40,0.00
0.20,0.00,1.10,0.00
0.20,0.00,1.20,0.00
0.20,0.00,1.30,0.00
0.20,0.00,1.40,0.00
0.20,0.00,1.50,0.00
0.20,0.00,1.60,0.00
0.20,0.00,1.70,0.00
0.20,0.00,1.80,-0.20
0.20,0.00,1.90,-0.20
0.20,0.00,2.00,-0.30
0.20,0.00,2.10,-0.40
0.10,0.00,2.20,-0.50
0.10,0.00,2.30,-0.50
0.00,0.00,2.80,-1.00
0.00,0.00,2.90,-1.00
0.00,0.00,3.00,-1.00
0.00,0.10,3.00,-1.00
0.00,0.10,2.90,-1.00
-0.20,0.10,2.80,-1.00
-0.20,0.10,2.70,-1.00
-0.20,0.10,2.60,-0.90
-0.20,0.10,2.50,-0.80
-0.20,0.10,2.40,-0.70
-0.30,0.10,2.30,-0.60
-0.30,0.10,2.20,-0.60
-0.30,0.10,2.10,-0.50
-0.30,0.10,2.00,-0.50
-0.30,0.10,1.90,-0.30
-0.30,0.10,-1.80,0.00
-0.30,0.10,-1.90,0.00
-0.30,0.10,-2.00,0.00
-0.30,0.10,-2.10,0.00
-0.30,0.10,-2.20,0.00
-0.30,0.10,-2.30,0.00
-0.30,0.10,-2.40,0.00
-0.30,0.00,-4.50,0.20
-0.30,0.00,-4.60,0.40
-0.30,0.00,-4.70,0.40
-0.20,0.00,-5.30,0.90
-0.20,-0.20,-5.30,0.90
-0.20,-0.20,-5.40,1.00
0.00,-0.20,-5.60,1.00
0.00,-0.30,-5.80,1.00
0.00,-0.30,-5.70,1.00
0.00,-0.30,-5.90,0.80
0.10,-0.30,-5.50,0.70
0.10,-0.30,-5.40,0.70
0.10,-0.40,-5.60,0.60
0.10,-0.40,-5.30,0.50
0.10,-0.40,-5.20,0.50
0.10,-0.40,-5.10,0.40
0.10,-0.40,-4.90,0.20
0.10,-0.40,-4.80,0.10
0.10,-0.40,-4.70,0.10
0.10,-0.40,-4.60,0.00
0.10,-0.40,-4.50,0.00
0.10,-0.50,-4.40,0.00
0.10,-0.50,-4.30,0.00
0.10,-0.50,-4.20,0.00
0.10,-0.50,-4.10,0.00
0.10,-0.50,-4.00,0.00
0.10,-0.50,-3.90,0.00
0.10,-0.50,-3.80,0.00
0.10,-0.60,-3.80,0.00
0.10,-0.60,-3.70,0.00
0.10,-0.70,-3.70,0.00
0.00,0.10,3.10,-0.60
0.00,0.10,3.20,-0.80
0.00,0.10,3.30,-1.00
-0.20,0.20,3.00,-1.00
-0.20,0.20,2.90,-1.00
-0.20,0.20,2.70,-0.80
-0.20,0.20,2.60,-0.70
-0.30,0.10,-3.80,0.00
-0.30,0.10,-3.90,0.00
-0.30,0.00,-4.90,0.40
-0.30,0.00,-5.00,0.40
-0.30,0.00,-5.10,0.50
-0.30,0.00,-5.20,0.50
-0.20,0.00,-5.40,0.70
-0.20,0.00,-5.50,0.80
-0.20,0.00,-5.60,1.00
-0.20,0.00,-5.70,1.00
0.00,0.00,-5.70,1.00
0.00,-0.20,-5.80,1.00
0.00,-0.20,-5.90,1.00
0.00,-0.20,-6.10,1.00
0.00,-0.20,-6.00,1.00
0.00,-0.30,-6.00,0.80
0.00,-0.30,-6.10,0.70
0.10,-0.30,-5.70,0.50
0.10,-0.30,-5.80,0.40
0.10,-0.30,-5.60,0.40
0.10,-0.40,-5.50,0.20
0.10,-0.40,-5.40,0.20
0.10,-0.40,-5.00,0.20
0.10,-0.50,-5.00,0.30
0.10,-0.50,-4.90,0.40
0.10,-0.50,-5.10,0.50
0.10,-0.50,-4.80,0.60
0.20,-0.50,-4.70,0.60
0.20,-0.50,-4.90,0.50
0.20,-0.60,-4.90,0.30
0.20,-0.60,-4.80,0.00
0.20,-0.70,-4.80,0.00
0.20,0.00,2.60,0.00
0.20,0.00,2.70,0.00
0.20,0.00,2.80,0.00
0.20,0.00,2.90,0.00
0.20,0.00,3.00,0.00
0.20,0.00,3.10,0.00
0.20,0.00,3.20,0.00
0.20,0.00,3.30,0.00
0.20,0.10,3.40,0.00
0.20,0.10,3.50,0.00
0.20,0.10,3.60,-0.20
0.20,0.10,3.70,-0.20
0.20,0.10,3.80,-0.30
0.20,0.10,3.90,-0.30
0.20,0.10,4.00,-0.40
0.20,0.10,4.10,-0.50
0.20,0.10,4.20,-0.50
0.20,0.10,4.30,-0.60
0.20,0.10,4.40,-0.70
0.10,0.10,4.50,-0.70
0.10,0.20,4.60,-0.80
0.10,0.20,4.70,-0.90
0.10,0.20,4.90,-1.00
0.10,0.20,5.00,-1.00
0.10,0.20,5.10,-1.00
0.00,0.20,5.10,-1.00
0.00,0.20,5.30,-1.00
0.00,0.20,5.20,-1.00
0.00,0.30,5.30,-1.00
0.00,0.30,5.60,-1.00
0.00,0.30,5.70,-1.00
0.00,0.30,5.40,-1.00
0.00,0.30,5.20,-1.00
-0.20,0.30,5.20,-1.00
-0.20,0.40,5.60,-1.00
-0.20,0.40,5.10,-0.90
-0.20,0.40,5.00,-0.90
-0.20,0.40,4.90,-0.80
-0.20,0.40,4.80,-0.80
-0.30,0.40,5.00,-0.50
-0.30,0.50,5.00,-0.30
-0.30,0.50,4.90,0.00
-0.30,0.00,0.00,0.00
-0.30,-0.20,-3.00,0.00
-0.30,-0.20,-3.10,0.00
-0.30,-0.20,-3.20,0.10
-0.30,-0.20,-3.30,0.10
-0.30,-0.20,-3.40,0.20
-0.30,-0.20,-3.50,0.30
-0.20,-0.20,-3.60,0.30
-0.20,-0.20,-3.70,0.40
-0.20,-0.20,-3.80,0.50
-0.20,-0.20,-3.90,0.60
-0.20,-0.20,-4.00,0.60
-0.20,-0.30,-4.20,0.80
0.00,-0.30,-4.30,0.90
0.00,-0.30,-4.40,1.00
0.00,-0.30,-4.70,1.00
0.00,-0.40,-4.50,1.00
0.00,-0.40,-4.70,1.00
0.00,-0.40,-4.40,0.80
0.10,-0.40,-4.40,0.60
0.10,-0.50,-3.70,0.30
0.10,-0.50,-3.60,0.20
0.10,-0.50,-3.50,0.20
0.10,-0.50,-3.40,0.10
0.10,-0.60,-2.50,0.00
0.10,-0.60,-2.60,0.00
0.10,-0.60,-2.70,0.00
0.10,-0.60,-2.80,0.00
0.10,-0.60,-2.90,0.00
0.10,-0.60,-3.00,0.00
0.10,-0.60,-3.10,0.00
0.10,-0.70,-3.10,0.00
0.10,-0.70,-3.00,0.00
0.10,-0.80,-3.00,0.00
0.10,0.10,3.10,-0.30
0.10,0.10,3.20,-0.30
0.10,0.10,3.30,-0.40
0.10,0.10,3.40,-0.50
0.10,0.10,3.50,-0.60
0.10,0.10,3.60,-0.70
0.10,0.10,3.70,-0.80
0.10,0.10,3.80,-0.80
0.00,0.10,3.80,-0.90
0.00,0.10,3.90,-1.00
0.00,0.10,4.00,-1.00
0.00,0.20,4.00,-1.00
0.00,0.20,4.20,-1.00
0.00,0.20,4.10,-1.00
-0.20,0.20,4.00,-1.00
-0.20,0.20,3.90,-1.00
-0.20,0.20,3.80,-1.00
-0.20,0.30,3.90,-1.00
-0.20,0.30,3.70,-1.00
-0.20,0.30,3.60,-1.00
-0.20,0.30,3.50,-0.90
-0.30,0.30,3.50,-0.90
-0.30,0.30,3.60,-0.80
-0.30,0.30,3.30,-0.80
-0.30,0.30,3.20,-0.70
-0.30,0.30,3.10,-0.70
-0.30,0.30,3.00,-0.60
-0.30,0.30,2.80,-0.50
-0.30,0.30,2.20,-0.20
-0.30,0.30,1.10,0.00
-0.30,0.40,0.90,0.00
-0.30,0.40,0.80,0.00
-0.30,0.40,0.70,0.00
-0.30,0.40,0.60,0.00
-0.30,0.40,0.50,0.00
-0.30,0.40,0.40,0.00
-0.30,0.40,0.30,0.00
-0.30,0.40,0.20,0.00
-0.30,0.40,0.10,0.00
-0.30,0.40,0.00,0.00
-0.30,0.40,-0.20,0.00
-0.30,0.40,-0.30,0.00
-0.30,0.40,-0.40,0.00
-0.30,0.40,-0.50,0.00
-0.30,0.40,-0.60,0.00
-0.30,0.40,-0.70,0.00
-0.30,0.40,-0.80,0.00
-0.30,0.40,-0.90,0.00
-0.30,0.40,-1.00,0.00
-0.30,0.30,-2.50,0.00
-0.30,0.30,-2.60,0.00
-0.30,0.30,-2.70,0.00
-0.30,0.30,-2.80,0.00
-0.30,0.30,-2.90,0.00
-0.30,0.30,-3.00,0.00
-0.30,0.30,-3.10,0.00
-0.30,0.30,-3.20,0.00
-0.30,0.30,-3.30,0.00
-0.30,0.30,-3.40,0.00
-0.30,0.20,-4.00,0.00
-0.30,0.20,-4.10,0.00
-0.30,0.20,-4.20,0.00
-0.30,0.20,-4.30,0.00
-0.30,0.20,-4.40,0.00
-0.30,0.20,-4.50,0.00
-0.30,0.20,-4.60,0.00
-0.30,0.10,-4.70,0.00
-0.30,0.10,-4.90,0.00
-0.30,0.10,-5.00,0.00
-0.30,0.10,-5.10,0.00
-0.30,0.10,-5.20,0.00
-0.30,0.10,-5.30,0.00
-0.30,0.10,-5.40,0.00
-0.30,0.10,-5.50,0.00
-0.30,0.10,-5.60,0.00
-0.30,0.10,-5.70,0.00
-0.30,0.00,-5.80,0.00
-0.30,0.00,-5.90,0.10
-0.30,0.00,-6.00,0.20
-0.30,0.00,-6.10,0.20
-0.30,0.00,-6.30,0.40
-0.30,0.00,-6.40,0.40
-0.30,0.00,-6.50,0.50
-0.30,0.00,-6.60,0.60
-0.30,0.00,-6.70,0.70
-0.20,0.00,-6.80,0.70
-0.20,0.00,-6.90,0.80
-0.20,0.00,-7.00,0.90
-0.20,-0.20,-7.10,1.00
-0.20,-0.20,-7.20,1.00
-0.20,-0.20,-7.30,1.00
0.00,-0.20,-7.30,1.00
0.00,-0.20,-7.50,1.00
0.00,-0.20,-7.40,1.00
0.00,-0.30,-7.60,1.00
0.00,-0.30,-7.80,1.00
0.00,-0.30,-7.70,1.00
0.00,-0.30,-8.10,1.00
0.00,-0.40,-7.80,1.00
0.00,-0.40,-7.70,1.00
0.10,-0.40,-7.60,1.00
0.10,-0.40,-8.10,1.00
0.10,-0.40,-7.70,1.00
0.10,-0.50,-7.60,1.00
0.10,-0.50,-7.50,1.00
0.10,-0.50,-8.00,0.90
0.20,-0.50,-7.20,0.80
0.20,-0.50,-7.10,0.70
0.20,-0.50,-7.00,0.70
0.20,-0.60,-7.00,0.50
0.20,-0.60,-6.90,0.30
0.20,-0.70,-6.90,0.10
0.10,0.10,3.90,-1.00
0.10,0.10,4.00,-1.00
0.10,0.10,4.20,-1.00
0.10,0.10,4.10,-1.00
0.00,0.10,4.20,-1.00
0.00,0.10,4.40,-1.00
0.00,0.20,4.30,-1.00
0.00,0.20,4.40,-1.00
0.00,0.20,4.50,-1.00
-0.20,0.20,4.30,-1.00
-0.20,0.20,4.20,-0.90
-0.20,0.20,4.10,-0.90
-0.20,0.30,4.10,-0.80
-0.20,0.30,4.20,-0.70
-0.20,0.30,4.00,-0.70
-0.20,0.30,3.80,-0.60
-0.20,0.30,3.40,-0.30
-0.20,0.30,3.30,-0.30
-0.20,0.30,3.20,-0.20
-0.20,0.30,3.10,0.00
-0.20,0.30,3.00,0.00
-0.20,0.30,2.90,0.00
-0.20,0.30,2.80,0.00
-0.20,0.30,2.70,0.00
-0.20,0.40,2.70,0.00
-0.20,0.40,2.60,0.00
-0.20,0.40,2.50,0.00
-0.20,0.40,2.40,0.00
-0.20,0.40,2.30,0.00
-0.20,0.40,2.20,0.00
-0.20,0.40,2.10,0.00
-0.20,0.40,2.00,0.00
-0.20,0.40,1.90,0.00
-0.20,0.50,2.20,0.00
-0.20,0.50,2.30,0.00
-0.20,0.50,2.40,0.00
-0.20,0.50,2.50,0.00
-0.20,0.50,2.60,0.00
-0.20,0.50,2.70,0.00
-0.20,0.50,2.80,0.00
-0.20,0.60,2.80,0.00
-0.20,0.60,2.70,0.00
-0.20,0.00,0.00,0.20
0.00,0.00,-2.10,0.60
0.00,0.00,-2.20,0.40
0.00,0.00,-2.30,0.20
0.00,-0.20,-2.30,0.10
0.00,-0.20,-2.40,0.10
0.10,-0.30,-2.30,1.00
0.10,-0.30,-2.40,1.00
0.10,-0.30,-2.20,1.00
0.10,-0.30,-2.10,1.00
0.10,-0.30,0.00,-0.90
0.10,-0.30,1.00,-1.00
0.00,-0.30,1.00,-1.00
0.00,-0.20,1.00,-1.00
0.00,-0.20,0.60,-0.50
0.00,-0.20,0.40,-0.30
0.00,-0.20,0.30,0.00
0.00,-0.20,0.20,0.00
0.00,-0.20,0.10,0.00
0.00,-0.20,0.00,0.00
0.00,-0.20,-0.20,0.00
0.00,-0.20,-0.30,0.00
0.00,-0.20,-0.40,0.20
0.00,-0.20,-0.50,0.40
0.00,-0.20,-0.60,0.60
0.00,-0.30,-0.20,0.00
0.00,-0.30,0.00,0.00
0.00,-0.30,0.10,0.00
